job_title,gender,age,perf_eval,edu,dept,seniority,base_pay,bonus,age_bin,total_pay,base_pay_log,bonus_log,total_pay_log,mod_1_fitted,mod_2_fitted,mod_3_fitted
Driver,Male,21,1,High School,Sales,2,61018,5513,"[18,29.8]",66531,11.01892418159454,8.614864218589684,11.105423283436139,104926.9308158311,85947.22828817816,85200.91732745517
IT,Female,58,2,High School,Sales,4,124847,3100,"(53.2,65]",127947,11.73484426658462,8.039157390473237,11.759371394654206,96468.684640002175,111782.52070976325,110943.885242598
Financial Analyst,Female,33,2,PhD,Administration,1,50758,5386,"(29.8,41.5]",56144,10.83482451994885,8.591558273371545,10.935675097822996,96468.684640002175,88043.12303107104,88437.25482341083
Graphic Designer,Female,34,1,PhD,Operations,3,75316,5861,"(29.8,41.5]",81177,11.22944787461632,8.676075516476429,11.304387234795035,96468.684640002175,88992.69893821873,89337.52004017831
Driver,Male,54,3,PhD,Sales,2,118093,4115,"(53.2,65]",122208,11.679227728625255,8.32239411311117,11.713479790025243,104926.9308158311,117283.23322405186,117686.89521810962
Software Engineer,Male,31,1,College,Operations,4,106503,5225,"(29.8,41.5]",111728,11.575928432748961,8.561210076833012,11.623822625085817,104926.9308158311,95442.98735965503,95045.1530518959
Graphic Designer,Female,55,2,College,Administration,3,111502,4413,"(53.2,65]",115915,11.62179780694117,8.392310009269547,11.660612442868993,96468.684640002175,108933.79298832017,108243.08959229552
Sales Associate,Female,47,1,PhD,Engineering,4,116642,4621,"(41.5,53.2]",121263,11.666864693871887,8.438366410870266,11.705717019547297,96468.684640002175,101337.18573113868,101040.96785815564
Financial Analyst,Male,55,3,College,Operations,1,84683,4476,"(53.2,65]",89159,11.346670152112996,8.406485069431817,11.398176571645072,104926.9308158311,118232.80913119955,118671.31879055369
IT,Female,45,2,PhD,Sales,4,113283,5404,"(41.5,53.2]",118687,11.637644391627724,8.59489469908009,11.684245054802219,96468.684640002175,99438.0339168433,99240.43742462066
Marketing Associate,Female,48,2,High School,Administration,4,86538,4212,"(41.5,53.2]",90750,11.368338902811566,8.345692873253865,11.415863752127096,96468.684640002175,102286.76163828636,101941.23307492312
Marketing Associate,Female,62,3,Masters,Engineering,2,77742,5430,"(53.2,65]",83172,11.261150930856866,8.599694412927981,11.328666031705986,96468.684640002175,115580.824338354,114544.94610966794
Software Engineer,Male,22,1,College,Sales,1,67913,4045,"[18,29.8]",71958,11.125982753247548,8.305236829492593,11.183837894459776,104926.9308158311,86896.80419532585,86185.34089989925
Financial Analyst,Female,54,2,College,Sales,2,114171,3768,"(53.2,65]",117939,11.645452603500368,8.234299635696253,11.677922820630979,96468.684640002175,107984.2170811725,107342.82437552806
Manager,Male,47,1,Masters,Engineering,4,155826,4964,"(41.5,53.2]",160790,11.95649527911194,8.509967146324497,11.987854444738458,104926.9308158311,110636.20187401805,110795.9302110011
Graphic Designer,Female,63,2,College,Operations,4,106204,4534,"(53.2,65]",110738,11.573117051864102,8.419359831067474,11.614922329892394,96468.684640002175,116530.40024550169,115445.21132643541
Graphic Designer,Female,38,1,High School,Administration,4,111041,3727,"(29.8,41.5]",114768,11.617654781463768,8.223358899479258,11.650667978366215,96468.684640002175,92791.00256680947,92938.58090724825
Software Engineer,Male,62,2,PhD,Engineering,3,138184,4664,"(53.2,65]",142848,11.836341409373121,8.447628728030327,11.869536406860874,104926.9308158311,124879.84048123338,125562.28379766221
Financial Analyst,Female,63,3,College,Sales,2,95795,5723,"(53.2,65]",101518,11.469965770530093,8.652248422409102,11.527991401642595,96468.684640002175,116530.40024550169,115445.21132643541
Sales Associate,Male,60,3,High School,Administration,3,106798,5201,"(53.2,65]",111999,11.578694478741127,8.556606193773073,11.626245221665943,104926.9308158311,122980.68866693799,123593.43665277406
Marketing Associate,Female,65,3,High School,Engineering,3,98575,5410,"(53.2,65]",103985,11.498572958745829,8.596004371840527,11.55200193695202,96468.684640002175,118429.55205979706,117245.7417599704
Warehouse Associate,Male,37,2,Masters,Administration,1,82343,5232,"(29.8,41.5]",87575,11.318648728957001,8.562548893137034,11.380250848065687,104926.9308158311,101140.44280254116,100951.69448656036
Software Engineer,Female,57,1,College,Engineering,3,117131,2324,"(53.2,65]",119455,11.671048245549887,7.751045117971802,11.690695010396121,96468.684640002175,110832.94480261556,110043.6200258305
Sales Associate,Male,26,2,High School,Sales,2,78625,4073,"[18,29.8]",82698,11.272444994002742,8.312135107648412,11.322950696922494,104926.9308158311,90695.1078239166,90123.03518967555
Financial Analyst,Male,27,2,PhD,Administration,4,99134,6255,"[18,29.8]",105389,11.504227749267033,8.741136422901011,11.565413545316687,104926.9308158311,91644.68373106429,91107.45876211961
Marketing Associate,Female,20,2,College,Administration,2,38613,6079,"[18,29.8]",44692,10.561344286317487,8.712595487748722,10.707549793667228,96468.684640002175,75698.63623815108,76733.8070054335
Marketing Associate,Female,26,2,College,Operations,1,62866,5114,"[18,29.8]",67980,11.048760756003286,8.539737155851132,11.126968823250108,96468.684640002175,81396.09168103721,82135.39830603842
Graphic Designer,Male,44,1,Masters,Engineering,5,107818,5281,"(41.5,53.2]",113099,11.588199899399374,8.571870752706934,11.636018820332144,104926.9308158311,107787.47415257499,107842.65949366888
Graphic Designer,Female,47,1,High School,Operations,5,108731,4793,"(41.5,53.2]",113524,11.59663222104322,8.474911799159631,11.639769547294895,96468.684640002175,101337.18573113868,101040.96785815564
Manager,Male,21,1,College,Management,2,114621,3927,"[18,29.8]",118548,11.649386312548565,8.27563105457801,11.683073220832474,104926.9308158311,85947.22828817816,85200.91732745517
Marketing Associate,Female,23,1,High School,Sales,2,47739,4829,"[18,29.8]",52568,10.773503952878293,8.482394685873542,10.869862848577704,96468.684640002175,78547.36395959416,79434.60265573596
Data Scientist,Male,45,1,Masters,Operations,3,104290,3474,"(41.5,53.2]",107764,11.554930759115258,8.153061946801051,11.587698929920203,104926.9308158311,108737.05005972268,108827.08306611294
Financial Analyst,Male,65,4,Masters,Sales,1,111403,5078,"(53.2,65]",116481,11.620909536094763,8.532672762264625,11.665483448558495,104926.9308158311,127728.56820267643,128515.55451499444
IT,Male,52,2,College,Administration,5,93802,5404,"(41.5,53.2]",99206,11.448941456728626,8.59489469908009,11.504953775314856,104926.9308158311,115384.08140975649,115718.04807322146
Manager,Male,30,1,High School,Sales,5,138163,3415,"(29.8,41.5]",141578,11.83618942653965,8.13593277200489,11.86060608093938,104926.9308158311,94493.41145250735,94060.72947945184
Financial Analyst,Male,50,2,Masters,Operations,3,115613,3881,"(41.5,53.2]",119494,11.658003685645033,8.263848131368906,11.691021439888157,104926.9308158311,113484.92959546112,113749.20092833332
Sales Associate,Female,18,1,Masters,Engineering,1,64920,4967,"[18,29.8]",69887,11.080911021628527,8.51057131510735,11.154634930954094,96468.684640002175,73799.48442385571,74933.27657189852
Software Engineer,Female,36,1,PhD,Management,1,79177,3661,"(29.8,41.5]",82838,11.279441131586694,8.205491613120236,11.324642172291952,96468.684640002175,90891.8507525141,91138.05047371327
Warehouse Associate,Male,25,1,College,Operations,1,64994,4310,"[18,29.8]",69304,11.082050236924848,8.368693183097793,11.146257903569976,104926.9308158311,89745.5319167689,89138.61161723147
Driver,Male,53,3,PhD,Sales,2,100941,5992,"(41.5,53.2]",106933,11.522291466720553,8.698180525197055,11.579957749094545,104926.9308158311,116333.65731690418,116702.47164566554
Manager,Male,55,1,High School,Management,5,163208,4095,"(53.2,65]",167303,12.002780739918565,8.31752199628717,12.027561818673078,104926.9308158311,118232.80913119955,118671.31879055369
Sales Associate,Male,24,1,PhD,Operations,2,51837,4472,"[18,29.8]",56309,10.855859458981232,8.405591014834934,10.938609659255954,104926.9308158311,88795.95600962122,88154.18804478738
Graphic Designer,Male,56,2,Masters,Management,4,114048,5097,"(53.2,65]",119145,11.644374691390427,8.536407410340042,11.688096517735342,104926.9308158311,119182.38503834725,119655.74236299776
Manager,Female,59,2,High School,Management,2,136215,3603,"(53.2,65]",139818,11.821989798792039,8.189522110748094,11.848096855858394,96468.684640002175,112732.09661691093,111844.15045936547
Marketing Associate,Female,55,3,High School,Administration,1,63327,4066,"(53.2,65]",67393,11.05606705747418,8.310414994188292,11.118296433940062,96468.684640002175,108933.79298832017,108243.08959229552
Software Engineer,Male,64,2,PhD,Engineering,4,139068,4126,"(53.2,65]",143194,11.84271830112239,8.325063693631197,11.871955633189536,104926.9308158311,126778.99229552875,127531.13094255036
Sales Associate,Male,63,2,Masters,Engineering,3,136209,3910,"(53.2,65]",140119,11.821945749809563,8.271292652979412,11.85024734054602,104926.9308158311,125829.41638838107,126546.70737010628
Software Engineer,Male,55,2,PhD,Management,3,121910,4494,"(53.2,65]",126404,11.711038346559192,8.410498452745275,11.747238405763804,104926.9308158311,118232.80913119955,118671.31879055369
Graphic Designer,Male,43,2,PhD,Management,2,82057,5268,"(41.5,53.2]",87325,11.315169406712247,8.569406062863171,11.377392069675032,104926.9308158311,106837.89824542729,106858.2359212248
Sales Associate,Male,51,2,High School,Engineering,1,96023,4148,"(41.5,53.2]",100171,11.472343025087802,8.330381569349418,11.514634004584831,104926.9308158311,114434.50550260881,114733.6245007774
Marketing Associate,Female,31,1,High School,Sales,3,52578,5538,"(29.8,41.5]",58116,10.870053060283906,8.619388703730907,10.970196292191229,96468.684640002175,86143.97121677567,86636.72438987585
Driver,Female,61,2,College,Administration,4,114436,4249,"(53.2,65]",118685,11.647770993739481,8.354438940114811,11.684228203615053,96468.684640002175,114631.2484312063,113644.68089290046
Marketing Associate,Female,56,2,Masters,Sales,4,99543,4442,"(53.2,65]",103985,11.50834499059612,8.398860004454372,11.55200193695202,96468.684640002175,109883.36889546787,109143.354809063
Sales Associate,Female,41,2,College,Sales,1,60983,5022,"(29.8,41.5]",66005,11.018350415789994,8.52158353971753,11.09748577571486,96468.684640002175,95639.73028825255,95639.37655755071
Software Engineer,Male,49,3,Masters,Administration,1,82277,5460,"(41.5,53.2]",87737,11.317846882236841,8.605204068738951,11.382098982204944,104926.9308158311,112535.35368831342,112764.77735588924
Marketing Associate,Female,23,1,College,Sales,2,55885,3795,"[18,29.8]",59680,10.931051286819711,8.24143968982973,10.996752234877642,96468.684640002175,78547.36395959416,79434.60265573596
Graphic Designer,Male,29,1,Masters,Operations,3,73142,4712,"[18,29.8]",77854,11.200158036147666,8.457867725331422,11.262590556802822,104926.9308158311,93543.83554535966,93076.30590700776
Graphic Designer,Male,53,2,High School,Operations,4,107065,3652,"(41.5,53.2]",110717,11.581191405640316,8.20303024171486,11.614732675108687,104926.9308158311,116333.65731690418,116702.47164566554
Driver,Female,61,2,PhD,Engineering,2,107064,4202,"(53.2,65]",111266,11.581182065476211,8.343315881404946,11.619679009912069,96468.684640002175,114631.2484312063,113644.68089290046
Marketing Associate,Female,56,2,High School,Operations,5,107370,4916,"(53.2,65]",112286,11.584036092428182,8.500250470685925,11.628804466882055,96468.684640002175,109883.36889546787,109143.354809063
Marketing Associate,Female,25,1,High School,Sales,1,39741,4981,"[18,29.8]",44722,10.590138679352371,8.513385953073284,10.708220829548091,96468.684640002175,80446.51577388954,81235.13308927092
Sales Associate,Male,64,2,High School,Management,3,120579,4687,"(53.2,65]",125266,11.700060418759712,8.452547997922705,11.738194755299453,104926.9308158311,126778.99229552875,127531.13094255036
Driver,Female,55,2,High School,Engineering,3,103242,4495,"(53.2,65]",107737,11.544831025981212,8.410720946905721,11.587448351035267,96468.684640002175,108933.79298832017,108243.08959229552
Driver,Female,42,1,Masters,Sales,5,120112,5070,"(41.5,53.2]",125182,11.696179919812783,8.531096096585228,11.737523957344191,96468.684640002175,96589.30619540023,96539.6417743182
Sales Associate,Female,61,2,High School,Sales,2,83308,3653,"(53.2,65]",86961,11.330299861958906,8.203304026795282,11.37321502126899,96468.684640002175,114631.2484312063,113644.68089290046
Marketing Associate,Female,26,1,High School,Management,1,36585,4373,"[18,29.8]",40958,10.50739359931813,8.38320455141292,10.620302430396258,96468.684640002175,81396.09168103721,82135.39830603842
Graphic Designer,Female,59,2,College,Engineering,4,115344,4827,"(53.2,65]",120171,11.65567424664436,8.481980435660493,11.6966710074152,96468.684640002175,112732.09661691093,111844.15045936547
Sales Associate,Male,36,2,High School,Management,1,49553,5784,"(29.8,41.5]",55337,10.810798082829503,8.6628507638386,10.921197041535379,104926.9308158311,100190.86689539347,99967.27091411628
IT,Female,54,2,Masters,Administration,3,96982,4750,"(53.2,65]",101732,11.482280673255522,8.465899897028686,11.530097183478548,96468.684640002175,107984.2170811725,107342.82437552806
Financial Analyst,Female,24,1,High School,Management,4,80030,5481,"[18,29.8]",85511,11.290156843361093,8.609042845046117,11.35640030162027,96468.684640002175,79496.93986674184,80334.86787250344
Driver,Male,58,2,College,Sales,4,110157,4275,"(53.2,65]",114432,11.60966189991624,8.360539381370861,11.64773603909313,104926.9308158311,121081.53685264262,121624.58950788592
Financial Analyst,Female,32,1,High School,Administration,4,84047,4683,"(29.8,41.5]",88730,11.339131445159893,8.451694209183541,11.393353329829383,96468.684640002175,87093.54712392334,87536.98960664333
Marketing Associate,Male,47,2,PhD,Sales,3,93054,4243,"(41.5,53.2]",97297,11.440935248787508,8.353025845202325,11.48552343522189,104926.9308158311,110636.20187401805,110795.9302110011
Data Scientist,Female,53,2,Masters,Engineering,2,84764,4409,"(41.5,53.2]",89173,11.347626203340457,8.391403185357937,11.3983335821651,96468.684640002175,107034.64117402481,106442.55915876056
Warehouse Associate,Female,61,1,Masters,Management,3,120277,4617,"(53.2,65]",124894,11.697552694988952,8.43750042250699,11.735220656529043,96468.684640002175,114631.2484312063,113644.68089290046
Marketing Associate,Female,56,2,High School,Sales,3,81661,4965,"(53.2,65]",86626,11.31033181069621,8.510168576479273,11.369355280437118,96468.684640002175,109883.36889546787,109143.354809063
Manager,Female,45,1,High School,Engineering,5,149893,5120,"(41.5,53.2]",155013,11.91767698520178,8.540909718033554,11.951264263352153,96468.684640002175,99438.0339168433,99240.43742462066
Software Engineer,Male,45,2,High School,Management,1,81515,5001,"(41.5,53.2]",86516,11.308542331373754,8.517393171418904,11.368084646913193,104926.9308158311,108737.05005972268,108827.08306611294
Driver,Male,55,2,Masters,Operations,3,95898,4309,"(53.2,65]",100207,11.471040405596709,8.368461137615839,11.514993325472227,104926.9308158311,118232.80913119955,118671.31879055369
Warehouse Associate,Male,42,2,PhD,Operations,3,90000,4774,"(41.5,53.2]",94774,11.407564949312402,8.470939806898775,11.459250389023147,104926.9308158311,105888.3223382796,105873.81234878072
Manager,Male,60,3,High School,Management,2,111896,5597,"(53.2,65]",117493,11.62532514745914,8.62998601889136,11.674134036323636,104926.9308158311,122980.68866693799,123593.43665277406
Driver,Male,53,1,Masters,Engineering,5,130082,4734,"(41.5,53.2]",134816,11.775920299817193,8.46252579007393,11.811666164778742,104926.9308158311,116333.65731690418,116702.47164566554
Sales Associate,Female,60,2,PhD,Engineering,5,130417,4694,"(53.2,65]",135111,11.778492288075666,8.454040376410969,11.813851941803271,96468.684640002175,113681.67252405862,112744.41567613297
Marketing Associate,Female,34,1,College,Engineering,2,38855,4503,"(29.8,41.5]",43358,10.567592047643343,8.412499120301572,10.67724650958846,96468.684640002175,88992.69893821873,89337.52004017831
Software Engineer,Male,25,1,High School,Administration,4,81057,5259,"[18,29.8]",86316,11.302907889874925,8.567696173589344,11.365770259655356,104926.9308158311,89745.5319167689,89138.61161723147
Data Scientist,Male,41,1,High School,Management,5,117215,4322,"(29.8,41.5]",121537,11.671765134283618,8.371473537066832,11.707974022152852,104926.9308158311,104938.74643113192,104889.38877633665
Graphic Designer,Female,49,1,High School,Administration,4,96232,3697,"(41.5,53.2]",99929,11.474517221673908,8.215276958936633,11.51221521280086,96468.684640002175,103236.33754543404,102841.4982916906
Financial Analyst,Male,64,1,PhD,Operations,5,141186,3415,"(53.2,65]",144601,11.857833448983936,8.13593277200489,11.88173350431221,104926.9308158311,126778.99229552875,127531.13094255036
Manager,Male,52,2,High School,Operations,2,114943,3438,"(41.5,53.2]",118381,11.652191632295331,8.142645185942795,11.681663515581905,104926.9308158311,115384.08140975649,115718.04807322146
Data Scientist,Male,43,1,PhD,Administration,4,107640,3896,"(41.5,53.2]",111536,11.586547604840842,8.267705664762426,11.62210268772618,104926.9308158311,106837.89824542729,106858.2359212248
Manager,Male,31,2,College,Operations,1,80259,4791,"(29.8,41.5]",85050,11.293014184236684,8.474494436883122,11.350994597824007,104926.9308158311,95442.98735965503,95045.1530518959
Marketing Associate,Female,48,1,College,Operations,5,86563,4415,"(41.5,53.2]",90978,11.368627751520398,8.392763113038061,11.418372998028994,96468.684640002175,102286.76163828636,101941.23307492312
Data Scientist,Male,20,1,High School,Operations,2,61589,3990,"[18,29.8]",65579,11.028238562147264,8.29154650988391,11.091010801730992,104926.9308158311,84997.65238103046,84216.49375501109
Warehouse Associate,Male,35,1,High School,Administration,2,74829,4263,"(29.8,41.5]",79092,11.222960789360895,8.35772841676521,11.27836701084072,104926.9308158311,99241.29098824579,98982.8473416722
Graphic Designer,Female,44,1,Masters,Administration,2,72248,3634,"(41.5,53.2]",75882,11.187859923930635,8.198089248956116,11.236934781108031,96468.684640002175,98488.4580096956,98340.17220785317
Sales Associate,Male,49,2,High School,Operations,3,91342,4516,"(41.5,53.2]",95858,11.422365982711227,8.415381925269553,11.470623208736322,104926.9308158311,112535.35368831342,112764.77735588924
Sales Associate,Male,49,2,Masters,Operations,2,101140,4851,"(41.5,53.2]",105991,11.524260974633973,8.486940148245216,11.571109463829137,104926.9308158311,112535.35368831342,112764.77735588924
Marketing Associate,Male,51,2,PhD,Sales,1,62600,4300,"(41.5,53.2]",66900,11.04452055708819,8.366370301681654,11.11095424611632,104926.9308158311,114434.50550260881,114733.6245007774
Software Engineer,Male,21,1,High School,Engineering,2,65313,4685,"[18,29.8]",69998,11.086946376614357,8.452121194672523,11.156221949194753,104926.9308158311,85947.22828817816,85200.91732745517
Manager,Male,41,1,College,Administration,5,123153,4111,"(29.8,41.5]",127264,11.721182763787903,8.321421586897879,11.754018948007417,104926.9308158311,104938.74643113192,104889.38877633665
IT,Male,27,1,High School,Management,3,57500,3665,"[18,29.8]",61165,10.959540226785442,8.206583614320753,11.021330409481017,104926.9308158311,91644.68373106429,91107.45876211961
Manager,Male,37,1,PhD,Administration,3,115604,4098,"(29.8,41.5]",119702,11.6579258366979,8.318254328798846,11.692760599844242,104926.9308158311,101140.44280254116,100951.69448656036
Software Engineer,Male,18,1,High School,Sales,1,55555,4390,"[18,29.8]",59945,10.92512880001811,8.387084506069217,11.001182754141754,104926.9308158311,83098.50056673509,82247.64661012295
Data Scientist,Male,58,1,PhD,Engineering,5,124166,3875,"(53.2,65]",128041,11.729374658991711,8.262300941787448,11.760105804112657,104926.9308158311,121081.53685264262,121624.58950788592
IT,Male,50,2,Masters,Management,3,101050,3879,"(41.5,53.2]",104929,11.523370722831768,8.263332667439967,11.561039209943578,104926.9308158311,113484.92959546112,113749.20092833332
Data Scientist,Female,56,1,College,Engineering,5,125828,3961,"(53.2,65]",129789,11.742671173998914,8.284251797621916,11.77366533389829,96468.684640002175,109883.36889546787,109143.354809063
Graphic Designer,Female,45,1,High School,Management,3,75017,5576,"(41.5,53.2]",80593,11.225470033500107,8.62622695244036,11.297167076087923,96468.684640002175,99438.0339168433,99240.43742462066
Marketing Associate,Female,40,1,Masters,Engineering,4,100415,3871,"(29.8,41.5]",104286,11.517066877470779,8.261268150577648,11.554892403791534,96468.684640002175,94690.15438110486,94739.11134078323
Manager,Female,57,1,Masters,Operations,3,145095,3889,"(53.2,65]",148984,11.885143979284758,8.265907334155747,11.911594196611341,96468.684640002175,110832.94480261556,110043.6200258305
Data Scientist,Female,63,2,High School,Administration,5,115641,4339,"(53.2,65]",119980,11.6582458436197,8.37539918579835,11.695080341207085,96468.684640002175,116530.40024550169,115445.21132643541
Software Engineer,Male,59,1,College,Sales,5,160460,2930,"(53.2,65]",163390,11.985799969307648,7.982757702011113,12.00389526002487,104926.9308158311,122031.1127597903,122609.01308032998
Financial Analyst,Male,45,2,High School,Administration,2,85947,3909,"(41.5,53.2]",89856,11.361486106187874,8.271036865792954,11.405963667945429,104926.9308158311,108737.05005972268,108827.08306611294
Financial Analyst,Female,48,1,College,Engineering,5,119058,4037,"(41.5,53.2]",123095,11.687366048313308,8.30325712085294,11.720711693963397,96468.684640002175,102286.76163828636,101941.23307492312
Warehouse Associate,Female,56,1,College,Administration,4,106722,4044,"(53.2,65]",110766,11.577982601603532,8.304989580140361,11.615175146998624,96468.684640002175,109883.36889546787,109143.354809063
Financial Analyst,Female,41,2,PhD,Operations,3,91129,4825,"(29.8,41.5]",95954,11.420031364095168,8.481566013773087,11.471624188946274,96468.684640002175,95639.73028825255,95639.37655755071
Graphic Designer,Male,59,1,PhD,Sales,4,135512,3955,"(53.2,65]",139467,11.816815476266218,8.282735880201754,11.845583293119246,104926.9308158311,122031.1127597903,122609.01308032998
Financial Analyst,Female,49,2,College,Operations,1,92891,3578,"(41.5,53.2]",96469,11.439182041745086,8.182559264068665,11.476976992194007,96468.684640002175,103236.33754543404,102841.4982916906
Financial Analyst,Male,64,3,High School,Administration,3,124151,3392,"(53.2,65]",127543,11.729253845676325,8.129174996911793,11.756208841624927,104926.9308158311,126778.99229552875,127531.13094255036
Data Scientist,Female,58,1,High School,Sales,5,141005,3384,"(53.2,65]",144389,11.856550629724486,8.126813720726114,11.880266325253908,96468.684640002175,111782.52070976325,110943.885242598
Manager,Male,36,1,High School,Operations,2,115742,3661,"(29.8,41.5]",119403,11.659118855089122,8.205491613120236,11.690259605253136,104926.9308158311,100190.86689539347,99967.27091411628
IT,Male,31,1,Masters,Sales,2,93358,3223,"(29.8,41.5]",96581,11.444196844280246,8.078067881815437,11.478137313484511,104926.9308158311,95442.98735965503,95045.1530518959
IT,Female,44,1,High School,Sales,5,131411,3084,"(41.5,53.2]",134495,11.786085095379676,8.03398273468322,11.809282302611845,96468.684640002175,98488.4580096956,98340.17220785317
Sales Associate,Female,61,2,College,Sales,1,96900,4157,"(53.2,65]",101057,11.481434797878858,8.332548939252638,11.523439993069838,96468.684640002175,114631.2484312063,113644.68089290046
IT,Male,59,3,Masters,Sales,2,98995,4596,"(53.2,65]",103591,11.502824622790799,8.432941638968646,11.548205732447006,104926.9308158311,122031.1127597903,122609.01308032998
IT,Male,57,3,High School,Sales,3,109645,5472,"(53.2,65]",115117,11.605003153171136,8.607399459302387,11.653704281457964,104926.9308158311,120131.96094549494,120640.16593544184
Financial Analyst,Male,39,2,College,Sales,1,61609,3738,"(29.8,41.5]",65347,11.02856324274558,8.226305988015508,11.08746681134216,104926.9308158311,103039.59461683655,102920.5416314485
Marketing Associate,Female,56,2,High School,Engineering,3,88820,4289,"(53.2,65]",93109,11.394367128846094,8.36380888451688,11.441526128839937,96468.684640002175,109883.36889546787,109143.354809063
Data Scientist,Male,61,1,Masters,Administration,5,122352,3590,"(53.2,65]",125942,11.714657415284007,8.1859074814823245,11.743576762494692,104926.9308158311,123930.26457408568,124577.86022521814
Marketing Associate,Female,53,1,Masters,Management,4,112489,4237,"(41.5,53.2]",116726,11.630610718068276,8.351610750626559,11.66758458694744,96468.684640002175,107034.64117402481,106442.55915876056
Software Engineer,Male,29,1,High School,Sales,1,86650,3518,"[18,29.8]",90168,11.369632295143752,8.165647925297504,11.409429875921914,104926.9308158311,93543.83554535966,93076.30590700776
Data Scientist,Male,62,3,High School,Operations,2,101284,4993,"(53.2,65]",106277,11.525683731068892,8.51579221050061,11.573804172151302,104926.9308158311,124879.84048123338,125562.28379766221
Manager,Male,41,1,Masters,Sales,2,119794,3712,"(29.8,41.5]",123506,11.693528879936814,8.21932609390609,11.724045016866004,104926.9308158311,104938.74643113192,104889.38877633665
Graphic Designer,Male,58,2,Masters,Operations,1,96609,3044,"(53.2,65]",99653,11.478427183562632,8.020927718981577,11.509449430556574,104926.9308158311,121081.53685264262,121624.58950788592
Marketing Associate,Female,38,1,PhD,Engineering,1,53839,3270,"(29.8,41.5]",57109,10.893753390594856,8.0925452638913,10.952717001437316,96468.684640002175,92791.00256680947,92938.58090724825
Financial Analyst,Male,29,1,Masters,Operations,2,84725,3274,"[18,29.8]",87999,11.347165996475253,8.09376775793108,11.385080729759414,104926.9308158311,93543.83554535966,93076.30590700776
IT,Female,57,2,High School,Administration,1,64807,3887,"(53.2,65]",68694,11.079168901197477,8.265392930852224,11.137417138151868,96468.684640002175,110832.94480261556,110043.6200258305
IT,Female,28,1,High School,Management,1,41151,4296,"[18,29.8]",45447,10.625003507146516,8.3654396361887,10.724302090826434,96468.684640002175,83295.2434953326,83935.9287395734
Financial Analyst,Female,48,1,College,Administration,4,114031,4510,"(41.5,53.2]",118541,11.64422562023498,8.414052432496725,11.683014171277227,96468.684640002175,102286.76163828636,101941.23307492312
Driver,Male,33,1,High School,Management,1,59493,3955,"(29.8,41.5]",63448,10.99361393755394,8.282735880201754,11.057975951763156,104926.9308158311,97342.13917395042,97014.00019678407
Manager,Female,42,1,High School,Management,2,119893,3721,"(41.5,53.2]",123614,11.694354957326324,8.221747728346623,11.724919086199737,96468.684640002175,96589.30619540023,96539.6417743182
Manager,Male,60,2,College,Sales,1,131980,3841,"(53.2,65]",135821,11.790405674937412,8.253488028345904,11.819093121326587,104926.9308158311,122980.68866693799,123593.43665277406
Sales Associate,Female,52,1,High School,Sales,3,94154,3964,"(41.5,53.2]",98118,11.452687018578464,8.285008895449879,11.493926114960445,96468.684640002175,106085.06526687712,105542.29394199306
Marketing Associate,Female,60,1,College,Management,4,114906,4766,"(53.2,65]",119672,11.651869681794615,8.469262657658687,11.692509946054297,96468.684640002175,113681.67252405862,112744.41567613297
Driver,Female,63,1,Masters,Management,4,115981,2661,"(53.2,65]",118642,11.661181663569499,7.886457270977689,11.68386583439056,96468.684640002175,116530.40024550169,115445.21132643541
Data Scientist,Male,37,1,PhD,Administration,2,78836,3588,"(29.8,41.5]",82424,11.275125024312384,8.185350223178686,11.319631935624903,104926.9308158311,101140.44280254116,100951.69448656036
Driver,Male,64,2,Masters,Operations,2,112719,3382,"(53.2,65]",116101,11.63265327499311,8.126222529458525,11.662215780913316,104926.9308158311,126778.99229552875,127531.13094255036
Marketing Associate,Female,59,1,Masters,Sales,3,93018,2730,"(53.2,65]",95748,11.440548301794417,7.912056888179006,11.469475019096281,96468.684640002175,112732.09661691093,111844.15045936547
Marketing Associate,Female,55,2,College,Sales,2,69928,4811,"(53.2,65]",74739,11.155221420260323,8.478660241699453,11.221757323233616,96468.684640002175,108933.79298832017,108243.08959229552
Software Engineer,Female,57,2,High School,Engineering,1,104623,3791,"(53.2,65]",108414,11.558118691718981,8.240385115516334,11.593712510939886,96468.684640002175,110832.94480261556,110043.6200258305
Driver,Male,55,2,College,Administration,2,103328,4543,"(53.2,65]",107871,11.545663673558002,8.421342865759403,11.5886913477446,104926.9308158311,118232.80913119955,118671.31879055369
Financial Analyst,Male,47,2,High School,Management,1,68643,4674,"(41.5,53.2]",73317,11.136674439500458,8.449770515098804,11.202547784586258,104926.9308158311,110636.20187401805,110795.9302110011
Graphic Designer,Female,33,1,High School,Sales,1,63914,3521,"(29.8,41.5]",67435,11.065293708700175,8.166500319155052,11.118919449950958,96468.684640002175,88043.12303107104,88437.25482341083
Sales Associate,Male,45,2,High School,Engineering,1,67296,4780,"(41.5,53.2]",72076,11.116856078502426,8.472195825485501,11.185476396846704,104926.9308158311,108737.05005972268,108827.08306611294
Graphic Designer,Female,44,1,College,Sales,3,90474,3530,"(41.5,53.2]",94004,11.41281779559385,8.169053149927343,11.451092613538268,96468.684640002175,98488.4580096956,98340.17220785317
Driver,Female,22,1,High School,Administration,1,60026,4605,"[18,29.8]",64631,11.002533080675796,8.434897948689407,11.07644945082794,96468.684640002175,77597.78805244647,78534.33743896848
